,Author_Name,Comment_Text,Updated_Time,Likes_Count
225,@PolishDork,"I've said it before and I'll say it again, all these digital gauge clusters look like shit",2023-04-21T19:15:22Z,0
226,@KishalArts,Is this uk or australia model,2023-04-21T04:35:58Z,0
227,@alphasky03,They went from the best redesign from 2015 to a Camaro. I was waiting for the next redesign and Ford disappointed.,2023-04-20T17:44:34Z,0
228,@abhishekrao1525,That drift brake mode is going to cause even more crashes at car meets.,2023-04-20T17:12:46Z,0
229,@maxislate5741,What’s this a Ford Mustang ZL1?,2023-04-20T12:46:38Z,0
230,@cosmiccloud9382,I just wish the damn belt-line wasn’t so high. The 60s dimensions are far more attractive because the old cars are slim. These fat puffy cars looks stupid,2023-04-20T05:54:19Z,0
231,@eratera5836,mustang-che,2023-04-19T22:16:24Z,0
232,@p..........530,"Thanks for showing future Mustang
I'm traveling 2023 , sir you are traveling 2024  , i really appreciate",2023-04-19T18:00:43Z,1
233,@chrisgeisel3720,I'll take the V8,2023-04-19T16:51:57Z,0
234,@sanjubiswas1743,Will this launch in India?,2023-04-19T10:55:16Z,0
235,@rmbumc,"a complaint i had with the 2021-ish version was the headlights feeling too much like a regular ford (i know that sounds stupid), i'm glad they fixed that on this.",2023-04-19T02:58:11Z,0
236,@AngeloGoll,Those big bezels aint doing any favors to the car. I would love to speak to the guy responsible.,2023-04-18T22:14:37Z,0
237,@danakinstreetrider,"Like the exterior a lot more than the S550. I viscerally dislike most of the interior. The big displays are nice, but remind me of a tesla, but the air vents look like something out of a 90's crown vic or a Sunbird lol.

I do like the new wheel and Recaros.",2023-04-18T21:44:13Z,0
238,@juangarza33557,Big end body like a Camaro,2023-04-18T00:20:43Z,0
239,@MrPKPyT,What time lonch in India Mastang 2023 model,2023-04-17T14:43:43Z,0
240,@harrystanlick323,That interior is gross! The stupidly oversized screen is a nightmare!,2023-04-16T20:27:45Z,0
241,@ryanjames8888,Dammmmm that's nice,2023-04-16T20:04:08Z,0
242,@rickarra1833,I love the back,2023-04-16T13:52:01Z,0
243,@rickarra1833,"GM, and their cheap laziness has cost them again.  If those people had their own business, they'd all fail. They don't know you have to give the customer what they want, and they'll give you their money.  Look at the Challenger. They have constant innovation and upgrades over delivering on expectations. GM has been making the same dumb decisions for 50 years, they're just not as many with MB at the helm.  GM, clean house",2023-04-16T13:51:00Z,0
244,@prettysure3085,4 cylinder mustang? Sad what d world has become. :(,2023-04-15T07:58:57Z,0
245,@ruskie2suck729,man that looks great...,2023-04-14T21:15:43Z,0
246,@cbanderson486,Super nice camaro,2023-04-14T20:01:49Z,0
247,@stryanx4395,Love the body hate the dash. Guess I'm old  rather have a 69,2023-04-14T16:40:31Z,0
248,@denzelparker5139,"Body designer we need to make it pop 
Mustang: yeah",2023-04-14T14:19:39Z,0
249,@emreguder8697,everything looks good but that big screens didnt match the mustang i think its a wild car so make the interior wild too,2023-04-12T12:13:24Z,0
250,@vinayanpa126,we want analog,2023-04-11T04:21:01Z,0
251,@mickp3154,It's beautiful🥺,2023-04-10T19:40:24Z,0
252,@clintmuschamp7469,The side profile looks like a camaro,2023-04-10T02:45:45Z,0
253,@johnalexwallwall,I don’t like the new screens,2023-04-09T19:07:14Z,0
254,@theharrygamer649,Sounds like Ford knows what the people want. Hate the the Air Con isn't physical buttons tho,2023-04-09T05:41:42Z,0
255,@MrWhatwhatwhatyo,That interior Is God awful.  Complete turn off and amazed a computer cubical for project management made it into a  production car.  It's horrific,2023-04-08T13:37:46Z,1
256,@pteamg,looks ugly,2023-04-08T07:56:39Z,0
257,@machdaddy6451,I really don't get the facination with the Fox Body Mustang?,2023-04-06T17:15:59Z,0
258,@Zedd550,Anyone else feel like a spoiler doesn't belong on a Mustang?,2023-04-06T10:12:07Z,1
259,@timothyd27humphries,My dad told me to buy a mustang if I we're ever too by a car.,2023-04-06T04:05:06Z,1
260,@beautifulcatastrophe,Love the towel for ur knee,2023-04-05T20:21:39Z,2
261,@samborlon,"How many times are you gonna milk ""Evolutionary Revolutionary""???",2023-04-05T01:41:57Z,0
262,@craudad94,I really hate that blue theme on the infotainment center. Something about it just makes the software look cheap,2023-04-04T18:51:57Z,0
263,@jesussavedseb,I will own this car this year !,2023-04-04T06:04:40Z,0
264,@phantom2661,Very nice exterior. Hideous screen now where 2 analog gauges should be . I hope they put the Tremec manual transmission in it that was in the GT 350's but I'm afraid it's that cheap shift fork bending crappy 6 speed they had in the old model. so will never buy it. Their 10 speed Auto is junk as well. Iv'e seen them wrap up with less than 5k on them. And did they get rid of the piston slap in the 5.0 ? or whatever is making that clackety clack sound that it emits ? (I'm not talking about the DI pump)   It looks to me that they haven't fixed one of the three major flaws the Mustang has. They just stuck on a hideous drive-in size screen  to distract from the flaws.,2023-04-04T05:54:33Z,1
265,@sax_cy,honestly ..looks like crap,2023-04-03T20:16:59Z,0
266,@TheCzechmate007,Not impressed. I guess I will stick to my 2021 GT for a while...,2023-04-03T14:34:43Z,0
267,@utkarshpro,Not acceptable,2023-04-02T06:03:29Z,0
268,@MotoEnz,The screen refresh rate though 😑,2023-04-02T02:05:39Z,1
269,@Sgten01,"Ford could sell additional gauge clusters as digital purchases down the line, just a thought. Id so buy them.",2023-04-01T20:00:17Z,0
270,@truth959,I don't really like those vertical bars. I think the front would look better without them.,2023-04-01T04:22:54Z,1
271,@metalmystic6214,Always feel like I’m the only one who prefers interiors of old. Give me real tachs and a screen just large enough to use Apple CarPlay and I’m happy.,2023-03-31T19:19:37Z,0
272,@alesm2389,Design is OK. But there is too much electronics inside. It's not really needed.,2023-03-31T15:00:14Z,1
273,@firstwood,Will it have that baby blue colour?,2023-03-30T16:18:05Z,0
274,@CrunchyOddity5264,"I love the look of the mustang, It just looks so damn agressive! The only thing I don’t like about the new mustang is how they did the massive digital screen. To me and in my opinion, it just dosen’t sit well with me, It just feels too big. I know the previous interior for the entertainment system wasn’t the best, but I love the digital speedometer from the previous interior. Other than that one grip, I love everything else about the car!",2023-03-29T23:36:36Z,1
275,@johnryder5729,dont like the back luks like a Camaro should have kept it bubled out,2023-03-29T22:03:28Z,0
276,@ZoranSandorov,"Screens ruined the feel,the previous model is cool",2023-03-29T21:38:11Z,0
277,@kochubobby,"06:30 Electric will not happen, that's why they have mustang mach E",2023-03-29T19:21:27Z,0
278,@DMDOGG,Drift mode will be sweet for when I spin into a crowd leaving a lot.,2023-03-29T16:31:09Z,1
279,@wxy2jzrb244,Cant wait for a 60th anniversary edition,2023-03-29T12:46:23Z,0
280,@jro-tucsonaz2102,"Here it is, March 28th 2023 and I can now order the Dark Horse.  Holmes-Tuttle Ford in Tucson, AZ has a market adjustment of 20,000 with a MSRP 71,680.  They might as well put on a mask and hold me at gunpoint.",2023-03-28T23:49:18Z,1
281,@baseballguy5982,Is this the new Vapor Blue color?,2023-03-28T17:32:20Z,1
282,@Hataker2,I'm not a fan of the design of the back,2023-03-28T13:30:22Z,0
283,@halseyhalsey,It only goes to 140mph? I heard it was gonna go to 155 160,2023-03-28T05:56:46Z,0
284,@johnvanacore6900,Back to this vid after finally ordering my premium performance in grabber blue,2023-03-28T01:38:05Z,0
285,@Thunderstorm521,That's what Ford want they want evolution not Revolution they want their buyers to stick with iconic body shape...,2023-03-27T07:45:54Z,0
286,@jedielder7970,"I love this guy's car reviews!  Thank you, Doug.",2023-03-26T22:02:56Z,34
287,@BlackBirds93,"Looks like a Nissan GTR now, which is good",2023-03-26T14:23:28Z,0
288,@ilascheving2455,Damn. I was waiting for the new 650 to come out so I could grab a s550 for a reasonable price. That 650 looks so good. I don’t want the s550 anymore 😂,2023-03-26T05:56:28Z,0
289,@logueraps,Front end 👎🏼,2023-03-25T07:55:46Z,0
290,@tarun5611,I am just happy it's not an E.V,2023-03-25T04:28:44Z,0
291,@Bulvine420gaming,Looks like a Camaro with mustang lights!,2023-03-24T08:24:03Z,0
292,@boojieveteran8445,It looks more like a Camaro from the side and I love my Camaros so… ugh I might have to test drive this one 🙄😒☺️,2023-03-24T05:04:15Z,0
293,@keventertains7077,He forgot the corvette…but that was an evolution not a revolution,2023-03-23T23:32:56Z,0
294,@defnotirvin,"Shame this is on Sync 4 still. Ford delayed their Android Automotive release to late 2023 and any cars running Sync 4 (F150 Lightning, Mach E, and this) are NOT gonna get an OTA update for the new system, effectively meaning they are gonna be behind within a year.",2023-03-23T21:03:37Z,0
295,@allannichols9864,I still think the original 15-17 design is the best looking.,2023-03-23T00:19:53Z,0
296,@allannichols9864,"The headlights really got to go! Otherwise, it's gorgeous, the color is great and the rear end is stunning.",2023-03-23T00:19:09Z,0
297,@666okano,Go on Doug rev that bad boi from cold,2023-03-22T23:27:26Z,0
298,@CygnusX-11,Mustang always sounds like shit... I'd pick BMW or Mercedes over Mustang any day,2023-03-22T20:22:56Z,0
299,@hubert6843,I see the chevy Camaro,2023-03-22T16:20:03Z,0
300,@startechcode,"Does not have the horsepower, compared to Camaro nor does it have the body style looks of the Camaro! 🤪",2023-03-21T03:36:57Z,0
301,@LiveeyePhoto,Is this the dark horse ?,2023-03-21T00:28:37Z,0
302,@Bmac2324,Mercedes literally invented everything,2023-03-20T23:28:00Z,0
303,@gamingwithmahirofficial2489,"8:08 let me correct that ""very cheap looking display""",2023-03-20T17:01:11Z,0
304,@jkartsandcraft2364,cannot afford this car but still watching 😅😅😂,2023-03-20T14:27:09Z,0
305,@Whitenoise-rl,"Honestly I love the exterior, definitely better than most iterations, but unfortunately I’m not a fan of the interior",2023-03-20T05:58:10Z,0
306,@llamabogini,Why dose it look like a Honda accord 2018 from the front lol 😂,2023-03-20T05:53:35Z,1
307,@Alejandrogonzalez_real,"Lots of people will agree and disagree with me but, personally the s550 (401a) dash is my favorite use of modernizing an interior; placing the lcd screen inside the gauge cluster brow instead of the 24' tacky tesla style glue on screens imo is unmatched. Also there's no distinction between the premium trim versus the base trim in the 2024 GTs while in the previous models you had to upgrade to the premium model to option in the 401a package which is a pro and a con to whomever you're asking. I just feel like this new mustangs interior is lazy sadly. I can see iPad babies enjoying it but for me personally it seems tasteless.",2023-03-20T05:36:33Z,3
308,@Tech95327,Wait does the old mustang have auto start stop cause I think this new one does 😞,2023-03-20T04:44:25Z,0
309,@henricklarsson2460,Ambient light?,2023-03-20T03:34:53Z,0
310,@varadprabhudessai4408,hey this guy is a genius just find him quickly he just time travelled for us in 2024 in 2022 and bought that 2024 mustang to show us how mustang will look in future now when i am comment this comment its 2023. 🤣🤣🤣🤣🤣,2023-03-19T17:59:25Z,0
311,@jezztv6438,why does the DESIGN look like a CAMARO SS 1LE 2023? lol,2023-03-19T04:40:42Z,0
312,@sebastian7714,dashboard screen looks like shit. nice car,2023-03-19T00:14:30Z,0
313,@user-fq2eh7gl9e,Average design tbh its clearly a downgrade in terms of exterior compared to the 23 model,2023-03-17T09:10:06Z,0
314,@yyelta,Ford Mustang design by Chevy,2023-03-17T02:26:39Z,0
315,@chardelraconner7324,lasso lip wheel,2023-03-17T02:23:01Z,1
316,@jayolivas1562,"I like how they all now look like the Honda Accord,,lol",2023-03-16T17:05:10Z,0
317,@bartoszri,"Gauge cluster as display , understood sigin of time but why are not a roof above ??",2023-03-16T07:02:53Z,0
318,@DingoAteMeBaby,man those turn signals look really bad.,2023-03-16T05:30:05Z,0
319,@ifazer8akathedoctor275,looks like the S550 fucked the batmobile,2023-03-16T04:46:22Z,0
320,@Men6brave,One day...,2023-03-15T12:30:29Z,0
321,@Blackheart_Rises,I would never buy a GT because those models depreciating value like no tomorrow.,2023-03-14T22:35:47Z,0
322,@kristopherluster6709,Nicely done! Just wish he said evolution vs revolution a few more times,2023-03-14T18:37:07Z,0
323,@sijonda,Damn.... I don't like the sharp angles.,2023-03-14T12:14:10Z,0
324,@bronsonz-1500,"Am I the only one that likes the previous model better? This one doesn’t look as Aggressive as the previous model, plus the rear looks like a Camaro. And the interior is too “futuristic “ with all the tablets. I admire a nice gauge cluster with some digital accents but all? I’ll pass.",2023-03-14T01:08:08Z,1
325,@gabrielmunoz987,Is it me or does it look like it's morphing into a camaro? Lol,2023-03-13T20:27:57Z,0
326,@EllyDidi,Honestly Doug needs to do something with his annoying tone of his voice. Maybe Singing lessons?,2023-03-13T14:50:23Z,0
327,@leeladhar.c,bmw rims?,2023-03-13T13:51:39Z,0
328,@masoudmohdismail715,Drift button. Mustang fail drift videos should be fun to watch.,2023-03-13T12:54:13Z,0
329,@cloroxjuice9681,"idk if its just me but i dont think the drivers display is that nice, it looks just like an ipad behind the wheel, i understand the one in the center but the one behind the drivers look so ehhhh",2023-03-12T18:04:27Z,1
330,@cgunter9241,"I'm sorry but that is not a responsive display, shits lagging like a 90s windows pc.",2023-03-12T17:32:12Z,0
331,@hinkleprincess,Hopefully this car has a crowd avoidance system,2023-03-12T12:10:02Z,0
332,@thickac7579,"I will be honest, this looks like crap and I would only accept a free one so I can sell it for the money.  How can you own one of the most iconic models of cars and consistantly make  it uglier and uglier. If I wanted a modern crappy car, I would get a modern crappy car. I think the mach 1 will be the last decent mustang we will ever see in a long time.",2023-03-12T06:24:28Z,0
333,@war_robots7911,There’s no such thing as 2024…………..yet,2023-03-12T05:40:15Z,1
334,@chrisprice7285,Looks like a bad version of the camaro. Not pretty.,2023-03-11T15:38:26Z,0
335,@TheBlueDanube1,The new model is ugly! 🤢,2023-03-11T15:24:58Z,0
336,@brandonbeeler2954,Looks like a camaro,2023-03-10T20:11:39Z,0
337,@GrOuNdZeRo7777,I wish they brought back the V6 this time with a 3.5 ecoboost.,2023-03-10T07:44:00Z,0
338,@ravimahara4741,5:15 Is that an SUV,2023-03-10T06:33:55Z,0
339,@Mark-fh5lp,So ugly.,2023-03-10T02:19:08Z,1
340,@DallasLeeX,Mustang out here looking like a Camaro,2023-03-09T04:21:51Z,0
341,@turboflush,This is nice. I am sure 2025 will have electric. Surprised 2024 doesn't.,2023-03-09T00:40:09Z,0
342,@OP_Motivatior,display doesn't feel very good,2023-03-08T07:09:03Z,0
343,@Cirius-wl2xr,2024 looks stupid inside,2023-03-08T00:59:39Z,0
344,@WilliamIpsan,Way too much digital display on the interior,2023-03-07T19:17:06Z,0
345,@drSJV,Smooth... But the interior is very dull 🤨,2023-03-07T12:17:19Z,0
346,@ashishgarg7997,"its shit. they ruined it.
like putting a lion in a cage.
silent start wtf....if u want silent start buy a prius.
that beautiful sound is a part of mustang.
its so depressing.
this car makes me worried about the future of mustang.",2023-03-07T07:17:42Z,0
